N,collisions,load factor
177660000,24,3.915794213666554E-4
177730000,35,3.9142519552129635E-4
177800000,23,3.912710911136108E-4
177870000,23,3.911171080002249E-4
177940000,21,3.9096324603799036E-4
178010000,27,3.9080950508398407E-4
178080000,23,3.9065588499550766E-4
178150000,25,3.90502385630087E-4
178220000,25,3.903490068454719E-4
178290000,21,3.901957484996354E-4
178360000,23,3.900426104507737E-4
178430000,22,3.898895925573054E-4
178500000,28,3.8973669467787117E-4
178570000,21,3.895839166713334E-4
178640000,20,3.8943125839677563E-4
178710000,25,3.8927871971350235E-4
178780000,24,3.8912630048103816E-4
178850000,22,3.8897400055912777E-4
178920000,26,3.888218198077353E-4
178990000,27,3.8866975808704395E-4
179060000,24,3.885178152574556E-4
179130000,21,3.883659911795902E-4
179200000,22,3.8821428571428573E-4
179270000,27,3.880626987225972E-4
179340000,27,3.879112300657968E-4
179410000,24,3.877598796053732E-4
179480000,25,3.87608647203031E-4
179550000,25,3.874575327206906E-4
179620000,25,3.873065360204877E-4
179690000,27,3.8715565696477265E-4
179760000,22,3.870048954161104E-4
179830000,27,3.8685425123727963E-4
179900000,24,3.867037242912729E-4
179970000,26,3.865533144412958E-4
180040000,23,3.864030215507665E-4
180110000,20,3.8625284548331575E-4
180180000,24,3.861027861027861E-4
180250000,21,3.8595284327323163E-4
180320000,28,3.8580301685891747E-4
180390000,26,3.856533067243195E-4
180460000,26,3.8550371273412393E-4
180530000,26,3.853542347532266E-4
180600000,24,3.8520487264673313E-4
180670000,22,3.8505562627995794E-4
180740000,21,3.8490649551842427E-4
180810000,27,3.847574802278635E-4
180880000,26,3.8460858027421495E-4
180950000,19,3.844597955236253E-4
181020000,24,3.8431112584244836E-4
181090000,19,3.841625710972445E-4
181160000,28,3.840141311547803E-4
181230000,30,3.8386580588202837E-4
181300000,19,3.8371759514616656E-4
181370000,17,3.835694988145779E-4
181440000,24,3.8342151675485007E-4
181510000,20,3.832736488347749E-4
181580000,26,3.8312589492234825E-4
181650000,23,3.8297825488576936E-4
181720000,21,3.828307285934405E-4
181790000,26,3.826833159139667E-4
181860000,24,3.8253601671615526E-4
181930000,26,3.8238883086901557E-4
182000000,19,3.8224175824175824E-4
182070000,18,3.8209479870379524E-4
182140000,18,3.8194795212473923E-4
182210000,21,3.8180121837440317E-4
182280000,27,3.816545973228001E-4
182350000,24,3.8150808884014257E-4
182420000,28,3.8136169279684245E-4
182490000,23,3.8121540906351035E-4
182560000,23,3.810692375109553E-4
182630000,18,3.809231780101845E-4
182700000,26,3.8077723043240287E-4
182770000,19,3.806313946490124E-4
182840000,21,3.8048567053161234E-4
182910000,23,3.8034005795199824E-4
182980000,21,3.80194556782162E-4
183050000,22,3.8004916689429117E-4
183120000,20,3.799038881607689E-4
183190000,24,3.7975872045417327E-4
183260000,23,3.796136636472771E-4
183330000,16,3.7946871761304754E-4
183400000,21,3.793238822246456E-4
183470000,22,3.7917915735542594E-4
183540000,25,3.7903454287893646E-4
183610000,22,3.7889003866891784E-4
183680000,31,3.787456445993031E-4
183750000,28,3.786013605442177E-4
183820000,22,3.7845718637797844E-4
183890000,31,3.783131219750938E-4
183960000,22,3.781691672102631E-4
184030000,25,3.7802532195837634E-4
184100000,26,3.7788158609451385E-4
184170000,23,3.7773795949394584E-4
184240000,23,3.77594442032132E-4
184310000,26,3.774510335847214E-4
184380000,22,3.773077340275518E-4
184450000,21,3.771645432366495E-4
184520000,19,3.770214610882289E-4
184590000,17,3.7687848745869226E-4
184660000,22,3.7673562222462903E-4
184730000,28,3.76592865262816E-4
184800000,22,3.7645021645021644E-4
184870000,24,3.763076756639801E-4
184940000,22,3.7616524278144266E-4
185010000,23,3.760229176801254E-4
185080000,26,3.75880700237735E-4
185150000,19,3.757385903321631E-4
185220000,22,3.755965878414858E-4
185290000,26,3.754546926439635E-4
185360000,24,3.7531290461804057E-4
185430000,25,3.751712236423448E-4
185500000,29,3.7502964959568733E-4
185570000,30,3.7488818235706205E-4
185640000,26,3.747468218056453E-4
185710000,21,3.746055678207959E-4
185780000,24,3.7446442028205403E-4
185850000,24,3.7432337906914177E-4
185920000,32,3.7418244406196214E-4
185990000,22,3.74041615140599E-4
186060000,17,3.7390089218531655E-4
186130000,26,3.737602750765594E-4
186200000,26,3.736197636949517E-4
186270000,23,3.7347935792129706E-4
186340000,23,3.733390576365783E-4
186410000,24,3.7319886272195696E-4
186480000,21,3.7305877305877303E-4
186550000,21,3.729187885285446E-4
186620000,25,3.7277890901296753E-4
186690000,23,3.7263913439391507E-4
186760000,27,3.724994645534376E-4
186830000,19,3.7235989937376226E-4
186900000,23,3.722204387372927E-4
186970000,22,3.7208108252660856E-4
187040000,24,3.7194183062446535E-4
187110000,22,3.71802682913794E-4
187180000,24,3.716636392777006E-4
187250000,23,3.7152469959946595E-4
187320000,20,3.713858637625454E-4
187390000,20,3.7124713165056833E-4
187460000,25,3.711085031473381E-4
187530000,27,3.709699781368314E-4
187600000,18,3.708315565031983E-4
187670000,23,3.7069323813076143E-4
187740000,19,3.705550229040162E-4
187810000,23,3.7041691070763006E-4
187880000,19,3.702789014264424E-4
187950000,25,3.701409949454642E-4
188020000,32,3.7000319114987765E-4
188090000,26,3.698654899250359E-4
188160000,30,3.6972789115646257E-4
188230000,17,3.6959039472985177E-4
188300000,30,3.6945300053106743E-4
188370000,21,3.693157084461432E-4
188440000,25,3.6917851836128213E-4
188510000,27,3.690414301628561E-4
188580000,21,3.689044437374059E-4
188650000,19,3.687675589716406E-4
188720000,28,3.686307757524375E-4
188790000,24,3.6849409396684144E-4
188860000,31,3.68357513502065E-4
188930000,26,3.6822103424548775E-4
189000000,28,3.680846560846561E-4
189070000,20,3.6794837890728304E-4
189140000,20,3.6781220260124776E-4
189210000,24,3.676761270545954E-4
189280000,20,3.675401521555368E-4
189350000,21,3.6740427779244784E-4
189420000,27,3.672685038538697E-4
189490000,20,3.671328302285081E-4
189560000,18,3.6699725680523315E-4
189630000,22,3.668617834730792E-4
189700000,23,3.667264101212441E-4
189770000,22,3.665911366390894E-4
189840000,24,3.664559629161399E-4
189910000,26,3.663208888420831E-4
189980000,23,3.661859143067691E-4
190050000,19,3.6605103920021046E-4
190120000,22,3.6591626341258155E-4
190190000,23,3.657815868342184E-4
190260000,21,3.6564700935561863E-4
190330000,21,3.6551253086744074E-4
190400000,20,3.653781512605042E-4
190470000,27,3.6524387042578886E-4
190540000,25,3.6510968825443474E-4
190610000,23,3.6497560463774197E-4
190680000,22,3.6484161946717013E-4
190750000,24,3.6470773263433816E-4
190820000,23,3.64573944031024E-4
190890000,27,3.6444025354916447E-4
190960000,24,3.643066610808546E-4
191030000,20,3.641731665183479E-4
191100000,27,3.6403976975405545E-4
191170000,18,3.6390647068054613E-4
191240000,18,3.637732691905459E-4
191310000,25,3.6364016517693797E-4
191380000,25,3.6350715853276206E-4
191450000,18,3.6337424915121444E-4
191520000,25,3.6324143692564745E-4
191590000,24,3.631087217495694E-4
191660000,25,3.6297610351664403E-4
191730000,21,3.628435821206906E-4
191800000,24,3.62711157455683E-4
191870000,24,3.6257882941575023E-4
191940000,19,3.624465978951756E-4
192010000,24,3.6231446278839645E-4
192080000,24,3.6218242399000414E-4
192150000,23,3.6205048139474367E-4
192220000,22,3.619186348975133E-4
192290000,27,3.617868843933642E-4
192360000,26,3.616552297775005E-4
192430000,26,3.615236709452788E-4
192500000,24,3.613922077922078E-4
192570000,20,3.612608402139482E-4
192640000,23,3.611295681063123E-4
192710000,23,3.609983913652639E-4
192780000,27,3.6086730988691773E-4
192850000,24,3.607363235675395E-4
192920000,19,3.606054323035455E-4
192990000,24,3.6047463599150214E-4
193060000,21,3.6034393452812595E-4
193130000,23,3.602133278102832E-4
193200000,20,3.6008281573498966E-4
193270000,21,3.5995239819941016E-4
193340000,28,3.5982207510085857E-4
193410000,17,3.596918463367975E-4
193480000,19,3.595617118048377E-4
193550000,20,3.594316714027383E-4
193620000,23,3.5930172502840615E-4
193690000,22,3.591718725798957E-4
193760000,26,3.5904211395540876E-4
193830000,23,3.5891244905329414E-4
193900000,23,3.5878287777204747E-4
193970000,21,3.5865340001031085E-4
194040000,24,3.585240156668728E-4
194110000,24,3.5839472464066767E-4
194180000,26,3.582655268307756E-4
194250000,24,3.581364221364221E-4
194320000,27,3.5800741045697817E-4
194390000,24,3.5787849169195945E-4
194460000,22,3.577496657410264E-4
194530000,22,3.57620932503984E-4
194600000,25,3.574922918807811E-4
194670000,23,3.5736374377151077E-4
194740000,24,3.572352880764096E-4
194810000,22,3.5710692469585753E-4
194880000,24,3.569786535303777E-4
194950000,19,3.5685047448063607E-4
195020000,22,3.567223874474413E-4
195090000,26,3.565943923317443E-4
195160000,28,3.5646648903463825E-4
195230000,30,3.56338677457358E-4
195300000,20,3.5621095750128007E-4
195370000,25,3.560833290679224E-4
195440000,20,3.559557920589439E-4
195510000,25,3.5582834637614444E-4
195580000,20,3.5570099192146437E-4
195650000,23,3.555737285969844E-4
195720000,23,3.554465563049254E-4
195790000,23,3.55319474947648E-4
195860000,23,3.551924844276524E-4
195930000,22,3.5506558464757824E-4
196000000,23,3.549387755102041E-4
196070000,22,3.5481205691844747E-4
196140000,22,3.5468542877536453E-4
196210000,20,3.545588909841496E-4
196280000,22,3.544324434481353E-4
196350000,20,3.5430608607079197E-4
196420000,24,3.5417981875572753E-4
196490000,20,3.5405364140668737E-4
196560000,27,3.539275539275539E-4
196630000,21,3.5380155622234655E-4
196700000,34,3.5367564819522115E-4
196770000,29,3.535498297504701E-4
196840000,23,3.5342410079252187E-4
196910000,23,3.532984612259408E-4
196980000,19,3.5317291095542694E-4
197050000,26,3.5304744988581577E-4
197120000,24,3.529220779220779E-4
197190000,25,3.5279679496931894E-4
197260000,21,3.5267160093277905E-4
197330000,24,3.5254649571783307E-4
197400000,21,3.5242147922998984E-4
197470000,21,3.522965513748924E-4
197540000,22,3.521717120583173E-4
197610000,23,3.5204696118617477E-4
197680000,18,3.519222986645083E-4
197750000,25,3.517977243994943E-4
197820000,15,3.516732382974421E-4
197890000,27,3.515488402647936E-4
197960000,22,3.514245302081229E-4
198030000,23,3.5130030803413626E-4
198100000,24,3.5117617364967187E-4
198170000,24,3.5105212696169954E-4
198240000,26,3.509281678773204E-4
198310000,23,3.508042963037668E-4
198380000,21,3.5068051214840205E-4
198450000,20,3.5055681531872006E-4
198520000,26,3.5043320572234534E-4
198590000,24,3.5030968326703256E-4
198660000,25,3.5018624786066645E-4
198730000,24,3.500628994112615E-4
198800000,26,3.499396378269618E-4
198870000,23,3.4981646301604063E-4
198940000,24,3.496933748869006E-4
199010000,21,3.4957037334807295E-4
199080000,20,3.494474583082178E-4
199150000,22,3.493246296761235E-4
199220000,19,3.4920188736070677E-4
199290000,26,3.490792312710121E-4
199360000,21,3.489566613162119E-4
199430000,27,3.4883417740560595E-4
199500000,28,3.4871177944862156E-4
199570000,27,3.4858946735481284E-4
199640000,26,3.4846724103386093E-4
199710000,27,3.483451003955736E-4
199780000,17,3.4822304534988486E-4
199850000,27,3.481010758068551E-4
199920000,19,3.479791916766707E-4
199990000,24,3.478573928696435E-4
200060000,29,3.4773567929621114E-4
200130000,21,3.4761405086693647E-4
200200000,20,3.474925074925075E-4
200270000,21,3.4737104908373693E-4
200340000,22,3.4724967555156233E-4
200410000,25,3.471283868070456E-4
200480000,23,3.470071827613727E-4
200550000,17,3.468860633258539E-4
200620000,22,3.4676502841192306E-4
200690000,19,3.466440779311376E-4
200760000,24,3.4652321179517835E-4
200830000,16,3.464024299158492E-4
200900000,25,3.4628173220507716E-4
200970000,21,3.4616111857491166E-4
201040000,22,3.460405889375249E-4
201110000,18,3.459201432052111E-4
201180000,21,3.457997812903867E-4
201250000,23,3.4567950310559006E-4
201320000,20,3.4555930856348103E-4
201390000,22,3.4543919757684097E-4
201460000,19,3.4531917005857244E-4
201530000,23,3.45199225921699E-4
201600000,21,3.450793650793651E-4
201670000,21,3.449595874448356E-4
201740000,26,3.44839892931496E-4
201810000,24,3.447202814528517E-4
201880000,28,3.446007529225282E-4
201950000,26,3.4448130725427085E-4
202020000,22,3.4436194436194433E-4
202090000,22,3.442426641595329E-4
202160000,23,3.441234665611397E-4
202230000,19,3.4400435148098697E-4
202300000,26,3.438853188334157E-4
202370000,21,3.437663685328853E-4
202440000,20,3.436475004939735E-4
202510000,24,3.435287146313762E-4
202580000,24,3.434100108599072E-4
202650000,25,3.432913890944979E-4
202720000,24,3.4317284925019733E-4
202790000,20,3.430543912421717E-4
202860000,31,3.429360149857044E-4
202930000,21,3.4281772039619575E-4
203000000,30,3.4269950738916255E-4
203070000,27,3.4258137588023834E-4
203140000,20,3.424633257851728E-4
203210000,21,3.423453570198317E-4
203280000,19,3.4222746950019676E-4
203350000,26,3.421096631423654E-4
203420000,22,3.419919378625504E-4
203490000,26,3.4187429357707995E-4
203560000,25,3.417567302023973E-4
203630000,27,3.4163924765506066E-4
203700000,29,3.4152184585174277E-4
203770000,16,3.41404524709231E-4
203840000,28,3.41287284144427E-4
203910000,26,3.411701240743465E-4
203980000,29,3.4105304441611924E-4
204050000,24,3.4093604508698847E-4
204120000,22,3.4081912600431117E-4
204190000,22,3.4070228708555755E-4
204260000,21,3.40585528248311E-4
204330000,24,3.4046884941026773E-4
204400000,22,3.403522504892368E-4
204470000,23,3.402357314031398E-4
204540000,28,3.4011929207001076E-4
204610000,25,3.400029324079957E-4
204680000,22,3.3988665233535275E-4
204750000,19,3.3977045177045176E-4
204820000,25,3.3965433063177424E-4
204890000,20,3.39538288837913E-4
204960000,27,3.394223263075722E-4
205030000,22,3.393064429595669E-4
205100000,23,3.3919063871282304E-4
205170000,22,3.3907491348637717E-4
205240000,20,3.3895926719937635E-4
205310000,31,3.3884369977107786E-4
205380000,24,3.3872821112084916E-4
205450000,26,3.386128011681674E-4
205520000,26,3.384974698326197E-4
205590000,19,3.3838221703390243E-4
205660000,19,3.3826704269182144E-4
205730000,22,3.3815194672629173E-4
205800000,18,3.3803692905733725E-4
205870000,24,3.379219896050906E-4
205940000,21,3.3780712828979315E-4
206010000,17,3.376923450317946E-4
206080000,21,3.3757763975155277E-4
206150000,27,3.374630123696338E-4
206220000,26,3.3734846280671126E-4
206290000,16,3.3723399098356684E-4
206360000,25,3.371195968210894E-4
206430000,23,3.3700528024027513E-4
206500000,20,3.368910411622276E-4
206570000,22,3.3677687950815706E-4
206640000,31,3.3666279519938057E-4
206710000,28,3.3654878815732184E-4
206780000,26,3.36434858303511E-4
206850000,23,3.3632100555958425E-4
206920000,21,3.36207229847284E-4
206990000,29,3.360935310884584E-4
207060000,19,3.359799092050613E-4
207130000,22,3.3586636411915224E-4
207200000,18,3.357528957528958E-4
207270000,22,3.3563950402856177E-4
207340000,19,3.3552618886852515E-4
207410000,23,3.354129501952654E-4
207480000,18,3.3529978793136686E-4
207550000,19,3.351867019995182E-4
207620000,21,3.350736923225123E-4
207690000,17,3.349607588232462E-4
207760000,20,3.348479014247208E-4
207830000,25,3.347351200500409E-4
207900000,24,3.346224146224146E-4
207970000,19,3.3450978506515365E-4
208040000,17,3.3439723130167275E-4
208110000,19,3.342847532554899E-4
208180000,18,3.3417235085022576E-4
208250000,20,3.3406002400960383E-4
208320000,27,3.339477726574501E-4
208390000,18,3.338355967176928E-4
208460000,25,3.3372349611436244E-4
208530000,24,3.336114707715916E-4
208600000,26,3.3349952061361457E-4
208670000,20,3.333876455647673E-4
208740000,23,3.332758455494874E-4
208810000,23,3.331641204923136E-4
208880000,23,3.3305247031788584E-4
208950000,22,3.329408949509452E-4
209020000,24,3.3282939431633336E-4
209090000,21,3.3271796833899276E-4
209160000,19,3.3260661694396634E-4
209230000,25,3.3249534005639725E-4
209300000,23,3.323841376015289E-4
209370000,19,3.322730095047046E-4
209440000,20,3.3216195569136744E-4
209510000,21,3.3205097608706027E-4
209580000,24,3.3194007061742534E-4
209650000,17,3.3182923920820415E-4
209720000,21,3.3171848178523746E-4
209790000,21,3.3160779827446496E-4
209860000,20,3.314971886019251E-4
209930000,20,3.313866526937551E-4
210000000,20,3.3127619047619046E-4
210070000,20,3.3116580187556526E-4
210140000,26,3.310554868183116E-4
210210000,21,3.3094524523095953E-4
210280000,20,3.3083507704013694E-4
210350000,21,3.307249821725695E-4
210420000,24,3.306149605550803E-4
210490000,22,3.3050501211458975E-4
210560000,19,3.303951367781155E-4
210630000,27,3.3028533447277216E-4
210700000,21,3.3017560512577126E-4
210770000,23,3.3006594866442094E-4
210840000,21,3.2995636501612595E-4
210910000,21,3.298468541083875E-4
210980000,23,3.2973741586880275E-4
211050000,21,3.2962805022506515E-4
211120000,24,3.29518757104964E-4
211190000,20,3.294095364363843E-4
211260000,20,3.2930038814730665E-4
211330000,26,3.2919131216580704E-4
211400000,21,3.2908230842005676E-4
211470000,22,3.289733768383222E-4
211540000,19,3.288645173489647E-4
211610000,21,3.2875572988044045E-4
211680000,20,3.2864701436130007E-4
211750000,19,3.285383707201889E-4
211820000,26,3.2842979888584646E-4
211890000,23,3.283212987871065E-4
211960000,18,3.282128703528968E-4
212030000,25,3.281045135122388E-4
212100000,19,3.27996228194248E-4
212170000,24,3.278880143281331E-4
212240000,19,3.2777987184319637E-4
212310000,19,3.276718006688333E-4
212380000,25,3.2756380073453245E-4
212450000,19,3.2745587196987525E-4
212520000,26,3.2734801430453605E-4
212590000,28,3.2724022766828165E-4
212660000,19,3.271325119909715E-4
212730000,24,3.2702486720255725E-4
212800000,23,3.269172932330827E-4
212870000,23,3.268097900126838E-4
212940000,24,3.2670235747158825E-4
213010000,24,3.265949955401155E-4
213080000,23,3.264877041486766E-4
213150000,24,3.2638048322777385E-4
213220000,20,3.2627333270800115E-4
213290000,25,3.2616625252004315E-4
213360000,21,3.2605924259467565E-4
213430000,24,3.259523028627653E-4
213500000,21,3.2584543325526934E-4
213570000,21,3.2573863370323545E-4
213640000,23,3.256319041378019E-4
213710000,20,3.25525244490197E-4
213780000,23,3.254186546917392E-4
213850000,20,3.253121346738368E-4
213920000,22,3.25205684367988E-4
213990000,19,3.2509930370578066E-4
214060000,16,3.249929926188919E-4
214130000,16,3.2488675103908843E-4
214200000,20,3.2478057889822595E-4
214270000,21,3.246744761282494E-4
214340000,26,3.245684426611925E-4
214410000,18,3.2446247842917776E-4
214480000,19,3.2435658336441627E-4
214550000,26,3.2425075739920764E-4
214620000,21,3.241450004659398E-4
214690000,25,3.2403931249708884E-4
214760000,28,3.239336934252189E-4
214830000,31,3.2382814318298187E-4
214900000,27,3.2372266170311773E-4
214970000,21,3.236172489184537E-4
215040000,22,3.235119047619048E-4
215110000,22,3.23406629166473E-4
215180000,20,3.233014220652477E-4
215250000,21,3.231962833914053E-4
215320000,22,3.2309121307820917E-4
215390000,19,3.2298621105900923E-4
215460000,19,3.2288127726724217E-4
215530000,19,3.2277641163643115E-4
215600000,19,3.2267161410018554E-4
215670000,20,3.2256688459220107E-4
215740000,23,3.224622230462594E-4
215810000,25,3.223576293962282E-4
215880000,21,3.2225310357606075E-4
215950000,20,3.221486455197963E-4
216020000,18,3.220442551615591E-4
216090000,17,3.2193993243555925E-4
216160000,23,3.218356772760918E-4
216230000,25,3.217314896175369E-4
216300000,19,3.2162736939435967E-4
216370000,23,3.2152331654111015E-4
216440000,23,3.2141933099242285E-4
216510000,22,3.2131541268301696E-4
216580000,25,3.21211561547696E-4
216650000,17,3.211077775213478E-4
216720000,20,3.2100406053894425E-4
216790000,20,3.209004105355413E-4
216860000,27,3.207968274462787E-4
216930000,23,3.2069331120637993E-4
217000000,20,3.205898617511521E-4
217070000,19,3.204864790159856E-4
217140000,25,3.2038316293635444E-4
217210000,22,3.2027991344781546E-4
217280000,27,3.2017673048600885E-4
217350000,23,3.2007361398665745E-4
217420000,19,3.199705638855671E-4
217490000,22,3.1986758011862614E-4
217560000,34,3.1976466262180546E-4
217630000,23,3.196618113311584E-4
217700000,25,3.195590261828204E-4
217770000,24,3.1945630711300915E-4
217840000,20,3.1935365405802424E-4
217910000,25,3.1925106695424716E-4
217980000,23,3.191485457381411E-4
218050000,18,3.1904609034625085E-4
218120000,23,3.1894370071520263E-4
218190000,21,3.1884137678170403E-4
218260000,21,3.187391184825438E-4
218330000,19,3.1863692575459165E-4
218400000,18,3.1853479853479854E-4
218470000,21,3.1843273676019593E-4
218540000,25,3.1833074036789603E-4
218610000,22,3.182288092950917E-4
218680000,32,3.181269434790562E-4
218750000,26,3.180251428571429E-4
218820000,19,3.179234073667855E-4
218890000,23,3.178217369454977E-4
218960000,24,3.1772013153087323E-4
219030000,23,3.1761859106058533E-4
219100000,17,3.1751711547238704E-4
219170000,28,3.1741570470411097E-4
219240000,17,3.17314358693669E-4
219310000,20,3.172130773790525E-4
219380000,25,3.1711186069833164E-4
219450000,24,3.17010708589656E-4
219520000,21,3.1690962099125363E-4
219590000,23,3.1680859784143176E-4
219660000,21,3.16707639078576E-4
219730000,21,3.166067446411505E-4
219800000,22,3.1650591446769793E-4
219870000,17,3.1640514849683903E-4
219940000,23,3.163044466672729E-4
220010000,24,3.1620380891777644E-4
220080000,21,3.1610323518720465E-4
220150000,27,3.160027254144901E-4
220220000,19,3.1590227953864317E-4
220290000,24,3.1580189749875164E-4
220360000,20,3.1570157923398076E-4
220430000,25,3.1560132468357304E-4
220500000,22,3.1550113378684807E-4
220570000,17,3.1540100648320263E-4
220640000,28,3.153009427121102E-4
220710000,21,3.152009424131213E-4
220780000,23,3.1510100552586284E-4
220850000,17,3.150011319900385E-4
220920000,19,3.1490132174542823E-4
220990000,24,3.148015747318883E-4
221060000,22,3.147018908893513E-4
221130000,20,3.146022701578257E-4
221200000,17,3.14502712477396E-4
221270000,21,3.1440321778822256E-4
221340000,26,3.1430378603054126E-4
221410000,25,3.1420441714466376E-4
221480000,23,3.141051110709771E-4
221550000,18,3.140058677499436E-4
221620000,23,3.139066871221009E-4
221690000,15,3.138075691280617E-4
221760000,26,3.137085137085137E-4
221830000,23,3.136095208042194E-4
221900000,20,3.135105903560162E-4
221970000,17,3.13411722304816E-4
222040000,15,3.1331291659160513E-4
222110000,24,3.132141731574445E-4
222180000,27,3.1311549194346924E-4
222250000,20,3.1301687289088864E-4
222320000,24,3.1291831594098597E-4
222390000,19,3.1281982103511846E-4
222460000,29,3.1272138811471725E-4
222530000,19,3.12623017121287E-4
222600000,29,3.1252470799640614E-4
222670000,22,3.124264606817263E-4
222740000,21,3.123282751189728E-4
222810000,16,3.122301512499439E-4
222880000,16,3.1213208901651113E-4
222950000,23,3.12034088360619E-4
223020000,18,3.119361492242848E-4
223090000,18,3.118382715495988E-4
223160000,24,3.1174045527872376E-4
223230000,18,3.116427003538951E-4
223300000,25,3.115450067174205E-4
223370000,21,3.114473743116802E-4
223440000,20,3.113498030791264E-4
223510000,26,3.112522929622836E-4
223580000,22,3.111548439037481E-4
223650000,21,3.110574558461882E-4
223720000,18,3.10960128732344E-4
223790000,22,3.1086286250502705E-4
223860000,21,3.107656571071205E-4
223930000,19,3.1066851248157904E-4
224000000,21,3.1057142857142855E-4
224070000,22,3.104744053197661E-4
224140000,21,3.1037744266976E-4
224210000,18,3.102805405646492E-4
224280000,26,3.101836989477439E-4
224350000,20,3.1008691776242476E-4
224420000,28,3.099901969521433E-4
224490000,25,3.098935364604214E-4
224560000,18,3.0979693623085146E-4
224630000,26,3.097003962070961E-4
224700000,18,3.096039163328883E-4
224770000,20,3.09507496552031E-4
224840000,23,3.0941113680839707E-4
224910000,18,3.0931483704592946E-4
224980000,21,3.0921859720864077E-4
225050000,17,3.091224172406132E-4
225120000,22,3.090262970859986E-4
225190000,25,3.0893023668901817E-4
225260000,16,3.088342359939625E-4
225330000,21,3.087382949451915E-4
225400000,22,3.08642413487134E-4
225470000,23,3.0854659156428794E-4
225540000,20,3.084508291212202E-4
225610000,25,3.083551261025664E-4
225680000,18,3.0825948245303083E-4
225750000,22,3.081638981173865E-4
225820000,22,3.080683730404747E-4
225890000,22,3.079729071672053E-4
225960000,21,3.0787750044255623E-4
226030000,25,3.0778215281157366E-4
226100000,27,3.0768686421937195E-4
226170000,18,3.075916346111332E-4
226240000,26,3.074964639321075E-4
226310000,17,3.0740135212761256E-4
226380000,23,3.0730629914303383E-4
226450000,20,3.0721130492382425E-4
226520000,20,3.071163694155042E-4
226590000,26,3.0702149256366123E-4
226660000,21,3.069266743139504E-4
226730000,23,3.0683191461209367E-4
226800000,26,3.067372134038801E-4
226870000,24,3.066425706351655E-4
226940000,18,3.0654798625187276E-4
227010000,18,3.0645346019999117E-4
227080000,26,3.063589924255769E-4
227150000,21,3.0626458287475236E-4
227220000,15,3.0617023149370656E-4
227290000,18,3.060759382286946E-4
227360000,25,3.05981703026038E-4
227430000,24,3.058875258321242E-4
227500000,22,3.0579340659340657E-4
227570000,19,3.056993452564046E-4
227640000,20,3.056053417677034E-4
227710000,19,3.055113960739537E-4
227780000,19,3.05417508121872E-4
227850000,23,3.0532367785824006E-4
227920000,21,3.052299052299052E-4
227990000,19,3.0513619018378E-4
228060000,22,3.0504253266684206E-4
228130000,23,3.0494893262613423E-4
228200000,24,3.0485539000876425E-4
228270000,21,3.0476190476190474E-4
228340000,15,3.046684768327932E-4
228410000,23,3.0457510616873165E-4
228480000,25,3.0448179271708685E-4
228550000,16,3.043885364252899E-4
228620000,22,3.0429533724083633E-4
228690000,22,3.04202195111286E-4
228760000,30,3.0410910998426296E-4
228830000,24,3.0401608180745534E-4
228900000,22,3.039231105286151E-4
228970000,18,3.0383019609555835E-4
229040000,22,3.0373733845616484E-4
229110000,22,3.0364453755837807E-4
229180000,22,3.035517933502051E-4
229250000,23,3.034591057797165E-4
229320000,21,3.033664747950462E-4
229390000,18,3.0327390034439166E-4
229460000,15,3.0318138237601325E-4
229530000,22,3.030889208382347E-4
229600000,25,3.029965156794425E-4
229670000,21,3.029041668480864E-4
229740000,24,3.0281187429267867E-4
229810000,20,3.027196379617945E-4
229880000,21,3.026274578040717E-4
229950000,21,3.025353337682105E-4
230020000,17,3.0244326580297366E-4
230090000,21,3.023512538571863E-4
230160000,20,3.0225929787973583E-4
230230000,20,3.021673978195717E-4
230300000,22,3.020755536257056E-4
230370000,23,3.01983765247211E-4
230440000,22,3.018920326332234E-4
230510000,22,3.0180035573294E-4
230580000,24,3.0170873449561974E-4
230650000,21,3.016171688705831E-4
230720000,18,3.015256588072122E-4
230790000,21,3.014342042549504E-4
230860000,19,3.013428051633024E-4
230930000,19,3.0125146148183435E-4
231000000,20,3.011601731601732E-4
231070000,19,3.010689401480071E-4
231140000,17,3.0097776239508523E-4
231210000,23,3.008866398512175E-4
231280000,24,3.0079557246627466E-4
231350000,21,3.00704560190188E-4
231420000,26,3.006136029729496E-4
231490000,22,3.0052270076461187E-4
231560000,22,3.004318535152876E-4
231630000,17,3.0034106117515005E-4
231700000,25,3.0025032369443243E-4
231770000,19,3.001596410234284E-4
231840000,19,3.000690131124914E-4
231910000,26,2.9997843991203487E-4
231980000,24,2.9988792137253213E-4
232050000,25,2.9979745744451627E-4
232120000,19,2.9970704807858004E-4
232190000,25,2.9961669322537576E-4
232260000,20,2.9952639283561527E-4
232330000,18,2.994361468600697E-4
232400000,23,2.993459552495697E-4
232470000,16,2.9925581795500495E-4
232540000,19,2.9916573492732435E-4
232610000,15,2.990757061175358E-4
232680000,22,2.9898573147670623E-4
232750000,19,2.988958109559613E-4
232820000,20,2.988059445064857E-4
232890000,27,2.9871613207952253E-4
232960000,21,2.986263736263736E-4
233030000,20,2.9853666909839937E-4
233100000,24,2.9844701844701846E-4
233170000,13,2.98357421623708E-4
233240000,17,2.982678785800034E-4
233310000,26,2.981783892674982E-4
233380000,21,2.980889536378439E-4
233450000,23,2.979995716427501E-4
233520000,19,2.9791024323398425E-4
233590000,19,2.978209683633717E-4
